"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle from Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2013/10/28 09:46","68.743","35.742","79.925","-0.02425352","42.34","10043.5","35.56","29.246","0.02357761","6.720962E22","6.739799E13","1.327086E24","3622.886","1073.027"
"2013/10/28 09:58","68.321","35.833","79.71300000000002","-0.02494151","43.08600000000001","10015.11","36.206","30.406","0.01660757","6.707674E22","6.809097E13","1.339268E24","3605.916","1099.912"
"2013/10/28 10:10","67.904","35.581","79.33800000000002","-0.02497517","43.066","10047.82","36.079","29.987","0.00148757","6.728039E22","6.832542E13","1.352769E24","3610.0290000000014","1099.727"
"2013/10/28 10:22","68.297","35.55","80.676","-0.02512181","42.93","9939.503","35.914","29.517","0.01704154","6.775957E22","6.875513E13","1.35198E24","3625.329","1111.822"
"2013/10/28 10:34","67.868","35.157","79.658","-0.0243558","43.002","9974.382","35.889","29.566","-0.00569907","6.805197E22","6.818084E13","1.355983E24","3641.467","1083.921"
"2013/10/28 10:46","67.536","35.342","79.363","-0.02529085","43.21100000000001","9961.067","36.148","30.163","0.04768431","6.796409E22","6.793234E13","1.359107E24","3568.5","1122.9489999999996"
"2013/10/28 10:58","66.78399999999999","35.264","78.741","-0.02412802","43.337","9878.863","36.167","30.115","0.03845054","6.843261E22","6.937045E13","1.365826E24","3644.878","1074.845"
"2013/10/28 11:10","66.207","35.106","77.587","-0.02278427","42.948","9742.299","35.939","29.514","0.04586069","6.875885E22","6.853586E13","1.348226E24","3646.537","1020.806"
"2013/10/28 11:22","66.334","35.097","78.105","-0.02412971","43.208","9820.777","36.14","29.831","0.02660251","6.876645E22","6.89081E13","1.362308E24","3695.69","1082.483"
"2013/10/28 11:34","66.002","34.785","77.816","-0.0234666","43.143","9728.687","35.884","29.596","0.01621377","6.924805E22","6.881896E13","1.359933E24","3700.686","1059.286"
"2013/10/28 11:46","65.805","34.906","78.104","-0.0245978","43.344","9802.56","36.028","29.803","0.05125422","6.902486E22","6.857115E13","1.366264E24","3660.452","1106.193"
