"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle fro Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2012/07/08 17:12","124.799","62.424","122.012","-0.00850086","37.032","1669.845","25.711","8.934","0.25500545","3.374082E21","6.458074E12","1.442125E22","253.329","11.917"
"2012/07/08 17:24","125.488","62.835","122.981","-0.00930623","37.045","1693.985","25.846","8.953","0.50822359","3.409105E21","6.552216E12","1.4825440000000001E22","256.3","13.158"
"2012/07/08 17:36","127.645","63.934","124.75","-0.00115529","36.676","1744.684","25.784","8.492","0.40703318","3.300861E21","6.329358E12","1.448832E22","254.217","1.596"
"2012/07/08 17:48","128.29","64.109","125.005","-0.00876793","37.358","1818.994","26.536","9.506","0.40315628","3.268646E21","6.280937E12","1.486625E22","252.782","12.09"
"2012/07/08 18:00","130.771","65.779","127.255","-4.8395E-4","36.164","1847.364","25.387","7.87","0.31830081","3.264543E21","6.331513E12","1.468349E22","262.401","0.669"
"2012/07/08 18:12","132.231","66.418","128.701","-0.00869617","36.389","1896.81","25.458","7.892","0.38178816","3.206673E21","6.13312E12","1.471377E22","250.478","11.849"
"2012/07/08 18:24","133.727","67.177","130.19","-0.0095885","36.359","1947.413","25.462","8.147","0.40642467","3.313514E21","6.467455E12","1.549165E22","267.059","13.499"
"2012/07/08 18:36","133.97","66.863","130.925","-0.00786299","36.845","1971.099","25.801","8.877","0.25542039","3.2828400000000003E21","6.253695E12","1.545233E22","258.652","11.075"
"2012/07/08 18:48","132.532","65.666","130.542","-0.00578116","37.114","1928.176","26.203","9.992","0.45511991","3.31126E21","6.544537E12","1.550506E22","269.786","8.133"
"2012/07/08 19:00","132.964","66.335","131.068","-0.00718106","37.119","1974.537","26.314","10.204","0.03306078","3.216179E21","6.333361E12","1.529048E22","258.406","9.88"
"2012/07/08 19:12","134.655","66.13","133.117","-0.00711235","36.384","1987.79","25.649","8.878","0.35576478","3.131375E21","6.021402E12","1.463018E22","252.613","9.624"
"2012/07/08 19:24","135.583","65.228","134.979","-0.00298348","35.892","1952.714","25.336","7.952","0.50477505","3.184692E21","6.314046E12","1.444723E22","268.081","4.143"
"2012/07/08 19:36","133.587","64.557","133.181","-0.00753592","36.189","1935.169","25.542","8.252","0.61275488","3.130954E21","6.26153E12","1.423261E22","264.715","10.212"
"2012/07/08 19:48","131.023","63.191","131.187","-0.01104884","36.719","1912.835","26.445","10.043","0.41936687","3.19826E21","6.487974E12","1.46704E22","269.658","15.153"
"2012/07/08 20:00","129.787","61.855","130.59","-0.01377718","36.37","1820.614","26.352","9.407","0.5265637","3.183441E21","6.710963E12","1.411061E22","269.681","18.635"
"2012/07/08 20:12","129.299","60.64","131.376","-0.01040991","36.602","1776.814","26.169","10.282","0.43062848","3.190425E21","6.650551E12","1.381598E22","267.268","14.153"
"2012/07/08 20:24","127.731","60.632","129.744","-0.00704784","36.177","1687.167","26.068","10.221","0.18428586","3.3352079999999997E21","7.49414E12","1.411823E22","285.489","9.781"
"2012/07/08 20:36","122.863","58.162","125.341","-0.00668455","37.437","1567.726","27.077","12.304","0.54072285","3.495039E21","8.311328E12","1.445123E22","301.661","9.563"
"2012/07/08 20:48","121.539","57.294","123.258","-0.00214024","37.284","1453.337","27.139","12.755","0.56949151","3.723243E21","9.361569E12","1.491964E22","326.22","3.175"
"2012/07/08 21:00","117.101","56.222","119.129","-0.0073844","38.381","1368.883","27.931","14.036","0.37267089","3.820598E21","9.945568E12","1.516706E22","331.834","10.988"
"2012/07/08 21:12","115.864","55.915","117.118","-0.00717243","38.076","1387.163","28.08","13.972","0.39741939","3.842556E21","9.883953E12","1.550593E22","331.399","10.648"
"2012/07/08 21:24","115.183","55.255","116.328","-0.01164171","38.311","1366.469","28.508","14.775","0.27398199","3.932551E21","1.025794E13","1.604041E22","334.418","17.396"
"2012/07/08 21:36","115.877","55.545","116.721","-2.5268E-4","38.149","1344.724","28.47","15.007","0.40211794","3.97667E21","1.007564E13","1.588696E22","330.106","0.384"
"2012/07/08 21:48","119.589","57.109","120.303","-0.01009511","38.54","1406.813","28.109","14.729","0.43014666","3.787863E21","9.159246E12","1.539862E22","312.267","14.918"
"2012/07/08 22:00","120.955","57.684","121.305","-0.0104544","37.668","1442.45","27.291","12.38","0.60610807","3.724711E21","8.704112E12","1.510289E22","307.544","15.297"
"2012/07/08 22:12","121.576","58.306","121.583","-0.01155933","38.015","1488.801","27.041","11.561","0.43203142","3.658566E21","8.323832E12","1.513542E22","302.298","16.748"
"2012/07/08 22:24","122.612","59.031","122.42","-0.00645832","37.698","1513.859","26.238","10.15","0.43831533","3.485641E21","7.564698E12","1.43407E22","280.392","9.035"
"2012/07/08 22:36","124.27","60.771","123.906","-0.00582857","37.681","1555.641","26.346","10.241","0.51491421","3.375213E21","6.998643E12","1.389979E22","265.942","8.027"
"2012/07/08 22:48","125.295","60.251","124.715","-0.01119727","37.46","1567.77","25.783","9.065","0.57056385","3.323085E21","6.774949E12","1.362089E22","265.218","15.197"
"2012/07/08 23:00","125.437","60.345","124.836","-0.00815915","37.533","1578.038","26.068","9.7","0.50542504","3.227538E21","6.503693E12","1.328676E22","257.107","10.873"
