"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle fro Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2012/07/11 20:36","95.057","55.114","98.595","0.02241385","52.501","10285.44","45.223","44.709","0.18510929","9.65756E22","1.80596E14","2.392683E24","8000.405","1499.151"
"2012/07/11 20:48","94.318","54.592","97.875","0.02288746","52.662","10213.5","45.457","45.158","0.21358077","9.666562E22","1.799794E14","2.398423E24","7931.406","1530.91"
"2012/07/11 21:00","94.206","54.485","97.588","0.02217012","52.678","10130.09","45.434","44.988","0.1747535","9.716038E22","1.795754E14","2.405408E24","7906.513","1484.158"
"2012/07/11 21:12","93.943","54.411","97.324","0.02219271","52.757","10146.45","45.511","45.158","0.20039423","9.701608E22","1.784033E14","2.407863E24","7874.613","1483.464"
"2012/07/11 21:24","93.702","54.429","96.797","0.02175049","52.845","10116.19","45.601","45.252","0.1739855","9.700726E22","1.791071E14","2.41389E24","7868.032","1451.178"
"2012/07/11 21:36","93.486","54.451","96.599","0.02201326","52.962","10231.48","45.688","45.337","0.16799363","9.646864E22","1.754683E14","2.418477E24","7752.829","1463.483"
"2012/07/11 21:48","93.228","54.342","96.406","0.02222252","53.02","10250.46","45.778","45.453","0.20098458","9.632438E22","1.743524E14","2.420757E24","7738.913","1474.804"
"2012/07/11 22:00","93.727","54.481","96.876","0.0222381","52.865","10316.95","45.644","45.379","0.15038805","9.629333E22","1.732906E14","2.421566E24","7742.816","1477.673"
"2012/07/11 22:12","93.609","54.488","96.648","0.02172791","52.886","10367.17","45.618","45.566","0.13756958","9.594563E22","1.705024E14","2.417687E24","7625.846","1438.212"
"2012/07/11 22:24","93.374","54.575","96.501","0.02206252","52.997","10440.34","45.651","45.754","0.19021426","9.555948E22","1.684416E14","2.418083E24","7612.09","1457.166"
"2012/07/11 22:36","93.438","54.721","96.451","0.02205768","52.98","10525.39","45.594","45.782","0.16847438","9.525694E22","1.680001E14","2.417654E24","7563.982","1454.163"
"2012/07/11 22:48","93.755","54.851","96.801","0.02241438","53.01","10548.84","45.65","45.871","0.19244157","9.543665E22","1.681739E14","2.42514E24","7602.824","1479.587"
"2012/07/11 23:00","93.733","55.063","96.981","0.0221147","52.918","10650.7","45.603","45.96","0.17595595","9.518551E22","1.66007E14","2.42433E24","7547.809","1460.177"
"2012/07/11 23:12","94.256","55.488","97.415","0.02199594","52.96","10681.96","45.668","46.099","0.1504999","9.520219E22","1.67133E14","2.426593E24","7616.042","1455.588"
"2012/07/11 23:24","94.268","55.433","97.355","0.02175849","53.086","10686.02","45.798","46.281","0.16442889","9.513743E22","1.673946E14","2.427913E24","7624.111","1440.329"
"2012/07/11 23:36","94.732","55.939","97.734","0.02117867","53.131","10742.51","45.856","46.404","0.1726425","9.518469E22","1.68844E14","2.43634E24","7721.657","1403.089"
"2012/07/11 23:48","94.818","56.131","97.847","0.02128912","53.02","10844.43","45.737","46.287","0.14986509","9.502477E22","1.675683E14","2.436713E24","7674.698","1411.929"
"2012/07/12 00:00","94.981","56.395","98.021","0.02074005","53.108","10887.55","45.792","46.214","0.13306321","9.493986E22","1.674046E14","2.439709E24","7646.933","1377.339"
"2012/07/12 00:12","95.165","56.453","98.113","0.02174891","53.09","10926.17","45.77","46.161","0.16708779","9.471419E22","1.679709E14","2.441078E24","7702.74","1442.806"
"2012/07/12 00:24","95.284","56.534","98.118","0.02156454","53.218","10944.37","45.858","46.349","0.16564491","9.447268E22","1.675506E14","2.441872E24","7681.48","1429.633"
"2012/07/12 00:36","95.483","56.644","98.31","0.02118384","53.17","10963.83","45.799","46.283","0.17406516","9.455495E22","1.681697E14","2.441235E24","7710.312","1407.384"
"2012/07/12 00:48","95.673","56.738","98.532","0.02187123","53.209","11013.23","45.803","46.16","0.18118833","9.437339E22","1.674304E14","2.441455E24","7671.425","1453.572"
"2012/07/12 01:00","96.277","56.95","99.088","0.02136363","53.11","11032.29","45.771","46.226","0.15678012","9.455299E22","1.684198E14","2.444026E24","7719.401","1423.688"
"2012/07/12 01:12","95.728","56.651","98.658","0.02124773","53.23","11015.03","45.83","46.386","0.14352778","9.439413E22","1.679673E14","2.443332E24","7687.8","1414.507"
"2012/07/12 01:24","95.615","56.709","98.529","0.02125864","53.314","11061.6","45.849","46.523","0.15033613","9.427224E22","1.673901E14","2.448829E24","7650.808","1415.211"
"2012/07/12 01:36","95.441","56.506","98.278","0.02147536","53.394","11043.4","45.971","46.726","0.15308927","9.421141E22","1.664204E14","2.448144E24","7641.499","1429.393"
"2012/07/12 01:48","95.283","56.467","98.049","0.02105045","53.396","10964.71","45.913","46.514","0.13678956","9.427856E22","1.673038E14","2.440397E24","7603.6","1401.039"
"2012/07/12 02:00","95.72","56.602","98.601","0.02103893","53.278","11071.02","45.782","46.34","0.16719827","9.404518E22","1.657754E14","2.438565E24","7576.108","1398.61"
"2012/07/12 02:12","95.038","56.209","98.066","0.02108913","53.336","11008.32","45.862","46.566","0.13807648","9.425079E22","1.669238E14","2.444709E24","7612.246","1401.455"
"2012/07/12 02:24","95.228","56.103","98.272","0.02179492","53.203","10994.07","45.733","46.436","0.14063743","9.447432E22","1.670225E14","2.444157E24","7594.182","1450.457"
"2012/07/12 02:36","95.018","56.01","98.033","0.02159044","53.224","10953.56","45.814","46.391","0.15167277","9.453784E22","1.662889E14","2.441218E24","7611.277","1436.344"
"2012/07/12 02:48","95.127","56.12","97.997","0.02090359","53.126","10956.16","45.768","46.442","0.13833046","9.446126E22","1.65453E14","2.434843E24","7546.812","1390.734"
"2012/07/12 03:00","95.075","56.109","97.935","0.02071936","53.218","10874.77","45.829","46.476","0.17220539","9.476702E22","1.675283E14","2.435009E24","7636.069","1381.437"
"2012/07/12 03:12","95.086","56.053","98.073","0.02069269","53.15","10806.77","45.799","46.258","0.13078888","9.513702E22","1.681246E14","2.43438E24","7647.569","1381.548"
"2012/07/12 03:24","95.036","55.98","98.062","0.02059171","53.132","10838.47","45.717","46.149","0.15081523","9.490914E22","1.666079E14","2.434798E24","7598.829","1371.641"
"2012/07/12 03:36","95.135","56.111","97.858","0.02050034","52.996","10819.32","45.57","45.924","0.14969663","9.494903E22","1.667067E14","2.429031E24","7575.236","1365.252"
"2012/07/12 03:48","94.598","55.45","97.251","0.02119018","52.969","10553.0","45.561","45.737","0.14867975","9.598679E22","1.702406E14","2.440238E24","7613.19","1413.279"
"2012/07/12 04:00","94.731","55.603","97.608","0.02122726","52.995","10730.36","45.526","45.677","0.17262112","9.52713E22","1.679478E14","2.438713E24","7600.488","1410.902"
"2012/07/12 04:12","94.242","55.384","97.241","0.02070102","52.953","10684.33","45.529","45.677","0.16629282","9.52993E22","1.678127E14","2.436568E24","7578.306","1374.243"
"2012/07/12 04:24","94.338","55.194","97.314","0.02103004","52.895","10691.6","45.513","45.594","0.17310575","9.548691E22","1.675248E14","2.441974E24","7579.714","1398.651"
"2012/07/12 04:36","94.011","54.824","96.984","0.02007183","52.774","10627.99","45.452","45.538","0.17972526","9.562257E22","1.674199E14","2.435758E24","7593.899","1334.696"
"2012/07/12 04:48","94.085","54.679","97.047","0.02110988","52.652","10593.35","45.261","45.173","0.18148866","9.59636E22","1.682813E14","2.446332E24","7581.193","1404.296"
"2012/07/12 05:00","93.576","54.419","96.747","0.02020512","52.722","10568.9","45.325","45.157","0.16233255","9.589332E22","1.689663E14","2.446246E24","7574.472","1343.929"
"2012/07/12 05:12","93.741","54.452","96.974","0.0201871","52.684","10525.98","45.326","45.151","0.18537495","9.614536E22","1.704888E14","2.448235E24","7619.446","1345.542"
"2012/07/12 05:24","93.504","54.067","96.845","0.02057387","52.667","10470.24","45.36","45.235","0.23370641","9.637165E22","1.708616E14","2.449175E24","7625.125","1372.578"
"2012/07/12 05:36","93.474","53.926","96.725","0.01966969","52.609","10373.26","45.293","45.025","0.20817976","9.662296E22","1.72969E14","2.442373E24","7654.334","1314.047"
"2012/07/12 05:48","93.397","53.769","96.643","0.01903854","52.568","10252.65","45.291","45.041","0.21434613","9.714836E22","1.756042E14","2.439494E24","7748.71","1277.363"
"2012/07/12 06:00","93.805","54.037","97.047","0.01968901","52.444","10220.82","45.163","44.819","0.21273564","9.731852E22","1.770698E14","2.435407E24","7778.443","1323.109"
"2012/07/12 06:12","94.051","54.002","97.326","0.01879098","52.224","10192.98","44.929","44.433","0.20165804","9.72493E22","1.788616E14","2.421113E24","7823.875","1263.766"
"2012/07/12 06:24","94.914","54.316","98.318","0.0188836","52.086","10215.21","44.799","44.194","0.18761082","9.739709E22","1.798799E14","2.415771E24","7888.436","1273.857"
"2012/07/12 06:36","95.449","54.633","98.997","0.01909","51.924","10335.2","44.589","43.898","0.22779565","9.711088E22","1.784007E14","2.411794E24","7870.088","1286.753"
"2012/07/12 06:48","95.856","54.839","99.602","0.01909084","51.906","10476.48","44.625","43.903","0.22287117","9.643686E22","1.77008E14","2.404067E24","7874.087","1285.78"
"2012/07/12 07:00","96.432","55.186","100.381","0.01896266","51.777","10712.83","44.518","43.764","0.20079666","9.562582E22","1.735283E14","2.398351E24","7825.348","1274.442"
"2012/07/12 07:12","96.927","55.659","101.111","0.01887078","51.676","10884.74","44.439","43.733","0.18457501","9.504247E22","1.726245E14","2.398169E24","7859.989","1264.017"
"2012/07/12 07:24","97.526","55.988","101.825","0.01929598","51.772","11086.71","44.421","43.876","0.23264536","9.432517E22","1.693932E14","2.394197E24","7796.845","1288.689"
"2012/07/12 07:36","97.71","56.352","101.991","0.01891836","51.836","11300.65","44.553","44.067","0.20402698","9.320716E22","1.6715E14","2.386596E24","7772.109","1255.606"
"2012/07/12 07:48","98.427","56.688","102.692","0.01975886","51.855","11501.5","44.649","44.12","0.22899996","9.256545E22","1.639835E14","2.382946E24","7725.76","1307.956"
"2012/07/12 08:00","98.393","56.84","102.716","0.02014062","51.965","11548.03","44.664","44.247","0.20019653","9.207691E22","1.617586E14","2.375317E24","7631.942","1329.43"
"2012/07/12 08:12","98.257","57.039","102.417","0.02039413","52.178","11629.72","44.83","44.657","0.2151964","9.155779E22","1.609464E14","2.377293E24","7586.065","1339.019"
"2012/07/12 08:24","97.907","57.129","101.838","0.02003243","52.426","11589.18","45.043","45.013","0.16187283","9.128542E22","1.604341E14","2.375962E24","7525.167","1310.391"
"2012/07/12 08:36","97.697","57.146","101.441","0.02005558","52.445","11548.98","45.036","45.114","0.18589719","9.107125E22","1.594365E14","2.367093E24","7463.035","1306.419"
"2012/07/12 08:48","97.477","57.258","100.742","0.02015254","52.533","11511.99","45.078","45.015","0.16131009","9.097915E22","1.586002E14","2.363469E24","7396.89","1309.623"
"2012/07/12 09:00","96.993","57.082","100.248","0.01965584","52.576","11435.71","45.093","45.068","0.1636122","9.086778E22","1.592601E14","2.36134E24","7379.247","1272.313"
"2012/07/12 09:12","97.077","57.234","100.216","0.01896613","52.586","11459.47","45.18","45.155","0.15181844","9.069375E22","1.578151E14","2.363554E24","7256.093","1223.267"
"2012/07/12 09:24","96.556","56.958","99.555","0.01923561","52.635","11358.89","45.118","45.165","0.16046579","9.075732E22","1.578402E14","2.360067E24","7238.302","1236.407"
"2012/07/12 09:36","96.243","56.756","99.209","0.01935007","52.688","11285.78","45.205","45.232","0.18008228","9.070308E22","1.578216E14","2.361184E24","7228.905","1237.935"
"2012/07/12 09:48","95.836","56.657","98.758","0.01952799","52.717","11222.02","45.173","45.13","0.16871089","9.060294E22","1.581073E14","2.362031E24","7209.196","1242.513"
"2012/07/12 10:00","95.47","56.544","98.3","0.01991369","52.687","11169.2","45.035","44.943","0.19398533","9.048843E22","1.577289E14","2.357499E24","7151.958","1261.2"
"2012/07/12 10:12","95.06","56.356","97.859","0.01910528","52.695","11102.82","45.091","45.092","0.20320798","9.059379E22","1.581296E14","2.362186E24","7152.984","1205.657"
"2012/07/12 10:24","94.691","55.941","97.419","0.01925984","52.711","11009.58","45.192","45.141","0.15558514","9.069055E22","1.596025E14","2.365493E24","7174.268","1210.444"
"2012/07/12 10:36","94.918","55.814","97.717","0.01957534","52.578","10932.35","44.921","44.624","0.18262416","9.094742E22","1.597717E14","2.362967E24","7175.218","1228.26"
"2012/07/12 10:48","94.22","55.272","97.041","0.01934541","52.669","10841.6","45.023","44.793","0.18147241","9.096083E22","1.594641E14","2.360746E24","7175.519","1209.897"
"2012/07/12 11:00","94.288","55.302","96.883","0.01895801","52.555","10847.63","44.946","44.494","0.2013009","9.085533E22","1.590299E14","2.35951E24","7110.062","1183.035"
"2012/07/12 11:12","94.193","55.255","96.873","0.01917965","52.554","10770.39","44.893","44.445","0.18204977","9.112431E22","1.607423E14","2.365866E24","7100.508","1196.255"
"2012/07/12 11:24","94.108","55.086","96.953","0.01896748","52.553","10722.41","44.933","44.54","0.20235889","9.132255E22","1.622507E14","2.365151E24","7177.701","1183.344"
"2012/07/12 11:36","93.707","54.669","96.511","0.01919441","52.521","10605.71","44.967","44.448","0.1457056","9.152416E22","1.632554E14","2.36065E24","7159.194","1196.243"
"2012/07/12 11:48","93.747","54.727","96.649","0.01876451","52.42","10584.13","44.909","44.527","0.20803604","9.159926E22","1.647673E14","2.357984E24","7208.598","1169.724"
"2012/07/12 12:00","93.399","54.473","96.533","0.01911057","52.327","10541.25","44.774","44.141","0.16112781","9.174861E22","1.640212E14","2.354407E24","7185.438","1191.924"
"2012/07/12 12:12","93.674","54.424","96.814","0.01930818","52.356","10557.59","44.735","44.085","0.18434842","9.177985E22","1.639436E14","2.354524E24","7136.095","1205.251"
"2012/07/12 12:24","93.285","54.236","96.352","0.0187716","52.342","10454.5","44.757","44.307","0.21023142","9.197444E22","1.657608E14","2.348596E24","7214.578","1171.98"
"2012/07/12 12:36","92.99","54.129","96.072","0.01905948","52.364","10423.31","44.789","44.226","0.20039324","9.192667E22","1.650409E14","2.345493E24","7178.838","1188.293"
"2012/07/12 12:48","92.748","53.845","95.745","0.01858925","52.373","10326.01","44.812","44.273","0.20028037","9.224512E22","1.654449E14","2.343374E24","7135.132","1160.402"
"2012/07/12 13:00","92.709","53.651","95.71","0.01919839","52.324","10220.16","44.733","44.171","0.19030954","9.250407E22","1.665208E14","2.340526E24","7165.272","1198.599"
"2012/07/12 13:12","92.823","53.896","95.629","0.01902837","52.283","10188.32","44.647","44.07","0.17280056","9.287855E22","1.679525E14","2.344761E24","7189.627","1190.936"
"2012/07/12 13:24","92.68","53.694","95.621","0.01938494","52.289","10147.22","44.584","43.845","0.1641466","9.306848E22","1.684505E14","2.346461E24","7147.955","1213.142"
"2012/07/12 13:36","92.435","53.468","95.561","0.01906541","52.312","10126.49","44.639","43.801","0.17324047","9.304952E22","1.68163E14","2.342516E24","7211.272","1193.873"
"2012/07/12 13:48","92.362","53.567","95.369","0.01864629","52.249","10155.75","44.564","43.803","0.17543885","9.285688E22","1.670975E14","2.336781E24","7137.872","1165.821"
"2012/07/12 14:00","92.421","53.596","95.262","0.01876756","52.324","10103.26","44.682","43.954","0.1701417","9.298259E22","1.675709E14","2.329479E24","7147.226","1175.995"
"2012/07/12 14:12","92.567","53.749","95.432","0.01879457","52.292","10148.02","44.64","43.958","0.15279865","9.275811E22","1.657178E14","2.323345E24","7118.978","1177.148"
"2012/07/12 14:24","92.955","54.064","95.741","0.01875498","52.26","10205.08","44.592","43.829","0.18800883","9.254231E22","1.644688E14","2.315387E24","7085.059","1175.65"
"2012/07/12 14:36","92.848","54.06","95.659","0.01849881","52.351","10288.32","44.729","44.02","0.19158271","9.223005E22","1.628367E14","2.317809E24","7043.775","1157.584"
"2012/07/12 14:48","93.212","54.147","96.395","0.0187807","52.291","10390.44","44.664","43.975","0.1662904","9.203785E22","1.617145E14","2.320696E24","7044.862","1175.276"
"2012/07/12 15:00","93.651","54.471","96.779","0.01838594","52.225","10436.48","44.543","43.786","0.16874488","9.198366E22","1.6181E14","2.321625E24","7067.027","1150.471"
"2012/07/12 15:12","93.484","54.508","96.461","0.01863781","52.309","10427.25","44.495","43.697","0.14646894","9.197926E22","1.625592E14","2.324819E24","7103.481","1166.932"
"2012/07/12 15:24","93.453","54.452","96.471","0.01816173","52.345","10379.94","44.633","43.715","0.15034315","9.223221E22","1.63386E14","2.326651E24","7127.764","1139.372"
"2012/07/12 15:36","93.748","54.719","96.696","0.01763707","52.348","10440.22","44.557","43.74","0.15083572","9.212263E22","1.622927E14","2.328432E24","7103.438","1108.502"
