"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle fro Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2012/07/13 00:12","109.641","39.838","109.2","-0.00963332","28.746","1487.789","25.363","5.661","0.12377576","4.975546E21","7.591513E12","1.839517E22","284.675","17.642"
"2012/07/13 00:24","106.319","38.565","106.028","-0.00897552","29.26","1475.694","25.847","6.279","0.04099333","5.02726E21","7.761152E12","1.885315E22","284.721","16.394"
"2012/07/13 00:36","106.303","38.508","105.821","-0.00949503","28.789","1430.674","25.728","5.918","0.00880859","5.090312E21","7.922912E12","1.862188E22","287.526","17.438"
"2012/07/13 00:48","105.735","37.959","105.246","-0.01099028","28.453","1431.78","25.352","5.095","0.11833823","5.057876E21","7.719182E12","1.828832E22","282.819","20.208"
"2012/07/13 01:00","104.617","37.813","104.173","-0.00960455","28.808","1432.975","25.837","6.203","0.06823175","5.103622E21","7.963965E12","1.874509E22","288.875","17.716"
"2012/07/13 01:12","105.996","38.632","105.468","-0.00901288","29.013","1424.395","25.996","6.983","-0.00154527","5.170659E21","8.009587E12","1.890714E22","290.06","16.9"
"2012/07/13 01:24","105.186","37.897","105.089","-0.01119527","28.834","1418.174","25.958","6.84","0.03232266","5.160817E21","7.841386E12","1.872475E22","282.475","20.937"
"2012/07/13 01:36","106.011","38.135","105.604","-0.01224269","28.815","1406.356","25.761","6.225","0.04690016","5.152983E21","7.803848E12","1.85407E22","281.566","22.942"
"2012/07/13 01:48","104.013","37.426","103.487","-0.01208541","28.728","1387.507","25.832","5.915","0.10169809","5.198443E21","7.743421E12","1.865889E22","279.107","22.61"
"2012/07/13 02:00","103.362","37.849","102.866","-0.01453265","28.934","1375.44","26.041","6.493","0.18006761","5.288965E21","8.206222E12","1.896242E22","291.293","27.603"
"2012/07/13 02:12","103.472","37.699","103.258","-0.01400319","28.856","1379.72","25.49","5.457","0.05474247","5.21769E21","8.01881E12","1.853402E22","288.11","26.347"
"2012/07/13 02:24","104.967","38.352","104.504","-0.01078702","28.916","1403.08","25.506","5.454","0.07568543","5.192046E21","7.782938E12","1.858695E22","282.972","20.342"
"2012/07/13 02:36","103.777","37.881","103.378","-0.00900581","28.735","1407.441","25.616","5.902","-0.11775953","5.236747E21","7.858691E12","1.878117E22","287.131","17.184"
"2012/07/13 02:48","105.731","38.485","105.263","-0.00891581","28.491","1435.274","25.201","5.285","-0.10815699","5.117583E21","7.527482E12","1.828719E22","280.263","16.857"
"2012/07/13 03:00","105.897","38.747","104.929","-0.01265424","28.401","1462.253","25.308","5.093","0.06861361","5.122555E21","7.510762E12","1.857075E22","281.595","24.071"
"2012/07/13 03:12","104.973","38.379","104.279","-0.00797849","28.605","1458.759","25.437","5.768","-0.09965767","5.201435E21","7.740706E12","1.90107E22","286.331","15.291"
"2012/07/13 03:24","106.282","38.928","105.566","-0.01057755","28.438","1488.759","25.214","5.075","0.10607924","5.101941E21","7.315452E12","1.866023E22","277.297","20.032"
"2012/07/13 03:36","105.586","39.088","104.804","-0.01258923","28.337","1456.099","24.838","4.279","-0.06627056","5.072707E21","7.196442E12","1.812131E22","271.7","23.815"
